CountryName,CountryCode,IndicatorName,IndicatorCode,Year,Value
France,FRA,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,1963,10558083.0
France,FRA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1963,21.633784583457604
France,FRA,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,1963,25.995887323418998
France,FRA,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,1963,62.1667993713471
France,FRA,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,1963,51.1911431895187
France,FRA,"Population, total",SP.POP.TOTL,1963,48803680.0
France,FRA,Real interest rate (%),FR.INR.RINR,1963,-2.70100371140343
France,FRA,Rural population,SP.RUR.TOTL,1963,17226723.0
France,FRA,Rural population (% of total population),SP.RUR.TOTL.ZS,1963,35.298
France,FRA,Rural population growth (annual %),SP.RUR.TOTL.ZG,1963,-1.96721523109481
France,FRA,Surface area (sq. km),AG.SRF.TOTL.K2,1963,549086.0
France,FRA,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,1963,81.47592
France,FRA,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,1963,66.04955
France,FRA,Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,1963,3006106543.38229
France,FRA,Textiles and clothing (% of value added in manufacturing),NV.MNF.TXTL.ZS.UN,1963,12.482661974677503
France,FRA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,1963,4914646799.45875
France,FRA,Total reserves minus gold (current US$),FI.RES.XGLD.CD,1963,1732539999.54946
France,FRA,Trade (% of GDP),NE.TRD.GNFS.ZS,1963,25.0628561336022
France,FRA,"Trademark applications, direct nonresident",IP.TMK.NRES,1963,2709.0
France,FRA,"Trademark applications, direct resident",IP.TMK.RESD,1963,17666.0
France,FRA,"Trademark applications, total",IP.TMK.TOTL,1963,20375.0
France,FRA,Urban population,SP.URB.TOTL,1963,31576957.0
France,FRA,Urban population (% of total),SP.URB.TOTL.IN.ZS,1963,64.702
France,FRA,Urban population growth (annual %),SP.URB.GROW,1963,3.30405708376728
France,FRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,1964,36.5342
France,FRA,Age dependency ratio (% of working-age population),SP.POP.DPND,1964,60.37499792028901
France,FRA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,1964,19.152719413889
France,FRA,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,1964,41.2222785064
France,FRA,Agricultural land (% of land area),AG.LND.AGRI.ZS,1964,62.292034202269704
France,FRA,Agricultural land (sq. km),AG.LND.AGRI.K2,1964,341090.0
France,FRA,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,1964,952718.0
France,FRA,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,1964,499.380438201069
France,FRA,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1964,4.650737689392
France,FRA,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1964,11.6020510502562
France,FRA,"Agriculture, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,1964,1.04486724344403
France,FRA,"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,1964,16029848095.3396
France,FRA,"Agriculture, value added (constant LCU)",NV.AGR.TOTL.KN,1964,13020139400.0
France,FRA,"Agriculture, value added (current LCU)",NV.AGR.TOTL.CN,1964,5679000000.0
France,FRA,"Agriculture, value added (current US$)",NV.AGR.TOTL.CD,1964,7545340768.822009
France,FRA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,1964,3.1152281288404
France,FRA,Arable land (% of land area),AG.LND.ARBL.ZS,1964,34.841462033800504
France,FRA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,1964,0.385808500054086
France,FRA,Arable land (hectares),AG.LND.ARBL.HA,1964,19078000.0
France,FRA,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,1964,1494000000.0
France,FRA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1964,1145000000.0
France,FRA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,1964,18.4
France,FRA,Cereal production (metric tons),AG.PRD.CREL.MT,1964,26050470.0
France,FRA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1964,2823.427
France,FRA,Chemicals (% of value added in manufacturing),NV.MNF.CHEM.ZS.UN,1964,7.138306825139482
France,FRA,CO2 emissions (kg per 2005 US$ of GDP),EN.ATM.CO2E.KD.GD,1964,0.519645687288751
France,FRA,CO2 emissions (kt),EN.ATM.CO2E.KT,1964,345303.055
France,FRA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1964,6.9829570035456205
France,FRA,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,1964,26.865080573917798
France,FRA,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,1964,2.909786013911749
France,FRA,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1964,10047.58
France,FRA,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,1964,38.830775765942796
France,FRA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1964,134083.855
France,FRA,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,1964,33.4663539159838
France,FRA,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,1964,1.21546288116489
France,FRA,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,1964,25.497304048496694
France,FRA,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,1964,55.1478787235172
France,FRA,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,1964,190427.31
France,FRA,CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,1964,12.955798580436802
France,FRA,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1964,3.36376621858216
France,FRA,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,1964,0.0
France,FRA,Consumer price index (2010 = 100),FP.CPI.TOTL,1964,12.111813632360699
France,FRA,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,1964,74.54
France,FRA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1964,11.1
France,FRA,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,1964,0.752649903297424
France,FRA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1964,1888.49600469393
France,FRA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1964,7.74349054597381
France,FRA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,1964,45.946466007028505
France,FRA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,1964,35.648818626507705
France,FRA,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,1964,4.31836825634741
France,FRA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1964,0.663351596601209
France,FRA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,1964,13.422995513515199
France,FRA,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,1964,63.6878297768911
France,FRA,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1964,0.0
France,FRA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,1964,0.0
France,FRA,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,1964,55.389597152570296
France,FRA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1964,2075.93410177267
France,FRA,Exports as a capacity to import (constant LCU),NY.EXP.CAPM.KN,1964,42915964475.1141
France,FRA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1964,12.6368545647088
France,FRA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,1964,6.65314804273713
France,FRA,Exports of goods and services (constant 2005 US$),NE.EXP.GNFS.KD,1964,45066306700.4007
France,FRA,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,1964,38276286533.4743
France,FRA,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,1964,9026686976.0
France,FRA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,1964,11993208178.8004
France,FRA,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,1964,-0.41259645733812
France,FRA,External balance on goods and services (constant LCU),NE.RSB.GNFS.KN,1964,-5294392864.53712
France,FRA,External balance on goods and services (current LCU),NE.RSB.GNFS.CN,1964,-294723584.0
France,FRA,External balance on goods and services (current US$),NE.RSB.GNFS.CD,1964,-391581242.100465
France,FRA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1964,2.87
France,FRA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,1964,16.4958357078165
France,FRA,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,1964,20.541177138398695
France,FRA,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,1964,72.54
France,FRA,"Food, beverages and tobacco (% of value added in manufacturing)",NV.MNF.FBTO.ZS.UN,1964,13.153800309584
France,FRA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,1964,96.69442997779079
France,FRA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1964,3.425113177885589
France,FRA,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,1964,15.143420223331999
France,FRA,GDP (constant LCU),NY.GDP.MKTP.KN,1964,579934559933.1371
France,FRA,GDP (current LCU),NY.GDP.MKTP.CN,1964,71431438336.0
France,FRA,GDP at market prices (constant 2005 US$),NY.GDP.MKTP.KD,1964,664497105328.8579
France,FRA,GDP at market prices (current US$),NY.GDP.MKTP.CD,1964,94906593388.3107
France,FRA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,1964,12.317154946626301
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1964,6.51833830272174
France,FRA,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,1964,13437.919671726999
France,FRA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,1964,11727.837440891599
France,FRA,GDP per capita (current LCU),NY.GDP.PCAP.CN,1964,1444.53590948307
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,1964,1919.2667177055896
France,FRA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1964,5.12739449367618
France,FRA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,1964,17.0355548921758
France,FRA,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,1964,4.15822723893375
France,FRA,General government final consumption expenditure (constant 2005 US$),NE.CON.GOVT.KD,1964,147557637374.77
France,FRA,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,1964,128798061020.159
France,FRA,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,1964,12168741888.0
France,FRA,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,1964,16167864812.9598
France,FRA,GNI (constant 2005 US$),NY.GNP.MKTP.KD,1964,670711389651.7161
France,FRA,GNI (constant LCU),NY.GNP.MKTP.KN,1964,585351578720.419
France,FRA,GNI (current LCU),NY.GNP.MKTP.CN,1964,72094507008.0
France,FRA,GNI (current US$),NY.GNP.MKTP.CD,1964,95787572272.5105
France,FRA,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,1964,6.500809520286111
France,FRA,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,1964,13563.589223750902
France,FRA,GNI per capita (constant LCU),NY.GNP.PCAP.KN,1964,11837.384138296202
France,FRA,GNI per capita (current LCU),NY.GNP.PCAP.CN,1964,1457.94494238889
France,FRA,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,1964,5.11009460658194
France,FRA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1964,1880.0
France,FRA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1964,92738836781.4545
France,FRA,Gross domestic income (constant 2005 US$),NY.GDY.TOTL.KD,1964,446170000000.0
France,FRA,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1964,584574237874.777
France,FRA,Gross national expenditure (constant 2005 US$),NE.DAB.TOTL.KD,1964,671709951602.948
France,FRA,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,1964,585975454832.289
France,FRA,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,1964,71726161920.0
France,FRA,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1964,95298174630.4112
France,FRA,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,1964,12.2404720758361
France,FRA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1964,13.049451022047
France,FRA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,1964,15.1175499754554
France,FRA,Imports of goods and services (constant 2005 US$),NE.IMP.GNFS.KD,1964,52279152974.4914
France,FRA,Imports of goods and services (constant LCU),NE.IMP.GNFS.KN,1964,44317181432.6259
France,FRA,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,1964,9321410560.0
France,FRA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1964,12384789420.9009
France,FRA,"Industry, value added (annual % growth)",NV.IND.TOTL.KD.ZG,1964,9.36604517203033
France,FRA,"Industry, value added (constant 2005 US$)",NV.IND.TOTL.KD,1964,140303677441.057
France,FRA,"Industry, value added (constant LCU)",NV.IND.TOTL.KN,1964,121166059400.0
France,FRA,"Industry, value added (current LCU)",NV.IND.TOTL.CN,1964,21194000000.0
France,FRA,"Industry, value added (current US$)",NV.IND.TOTL.CD,1964,28159174547.3523
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1964,3.2293377120078905
France,FRA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1964,4.14689685237799
France,FRA,Land area (sq. km),AG.LND.TOTL.K2,1964,547566.0
France,FRA,Land under cereal production (hectares),AG.LND.CREL.HA,1964,9226542.0
France,FRA,Lending interest rate (%),FR.INR.LEND,1964,3.75
France,FRA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,1964,74.3
France,FRA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,1964,67.2
France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1964,70.66341463414629
France,FRA,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,1964,69.08
France,FRA,Machinery and transport equipment (% of value added in manufacturing),NV.MNF.MTRN.ZS.UN,1964,15.191185157616902
France,FRA,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,1964,70.1584430778109
France,FRA,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,1964,45.4424431151905
France,FRA,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,1964,6.25206858646266
France,FRA,"Manufacturing, value added (constant 2005 US$)",NV.IND.MANF.KD,1964,83799864067.1377
France,FRA,"Manufacturing, value added (constant LCU)",NV.IND.MANF.KN,1964,65775551100.0
France,FRA,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,1964,15221000000.0
France,FRA,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,1964,20223213918.3377
France,FRA,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,1964,9105620000.0
France,FRA,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,1964,8917800000.0
France,FRA,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1964,13.774697795420401
France,FRA,Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,1964,1.3994482944223898
France,FRA,Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,1964,1.72800466482765
France,FRA,Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,1964,10.480163268967699
France,FRA,Merchandise exports to developing economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,1964,0.862320303213797
France,FRA,Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports),TX.VAL.MRCH.R6.ZS,1964,8.50770369373612
France,FRA,Merchandise exports to developing economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,1964,23.924061988382807
France,FRA,Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,1964,10.431945098566901
France,FRA,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,1964,62.301240216196796
France,FRA,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,1964,10101000000.0
France,FRA,Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,1964,9975700000.0
France,FRA,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,1964,10.7771885682208
France,FRA,Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,1964,0.986396944575318
France,FRA,Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports),TM.VAL.MRCH.R3.ZS,1964,1.95374760668424
France,FRA,Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports),TM.VAL.MRCH.R4.ZS,1964,12.1575428290747
France,FRA,Merchandise imports from developing economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,1964,0.608478603005303
France,FRA,Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,1964,8.02349709794801
France,FRA,Merchandise imports from developing economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,1964,24.3371392483735
France,FRA,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,1964,14.3438555690327
France,FRA,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,1964,64.8856721834057
France,FRA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,1964,20.237392697698105
France,FRA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1964,107.14399999999999
France,FRA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,1964,211.86
France,FRA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,1964,19.4
France,FRA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,1964,23.4
France,FRA,Net current transfers from abroad (constant LCU),NY.TRF.NCTR.KN,1964,4905029157.738971
France,FRA,Net current transfers from abroad (current LCU),NY.TRF.NCTR.CN,1964,-804359104.0
France,FRA,Net current transfers from abroad (current US$),NY.TRF.NCTR.CD,1964,-1068702859.69085
France,FRA,Net income from abroad (constant LCU),NY.GSR.NFCY.KN,1964,3283650471.86823
France,FRA,Net income from abroad (current LCU),NY.GSR.NFCY.CN,1964,663068672.0
France,FRA,Net income from abroad (current US$),NY.GSR.NFCY.CD,1964,880978884.1997311
France,FRA,Number of infant deaths,SH.DTH.IMRT,1964,17494.0
France,FRA,Number of under-five deaths,SH.DTH.MORT,1964,20916.0
France,FRA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1964,4.9370600039370585
France,FRA,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,1964,4.65625468774453
France,FRA,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1964,7.25510489401921
France,FRA,Other manufacturing (% of value added in manufacturing),NV.MNF.OTHR.ZS.UN,1964,52.0742429683608
France,FRA,"Patent applications, nonresidents",IP.PAT.NRES,1964,28632.0
France,FRA,"Patent applications, residents",IP.PAT.RESD,1964,16654.0
France,FRA,Permanent cropland (% of land area),AG.LND.CROP.ZS,1964,3.1959617653397
France,FRA,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,1964,11.942460059211301
France,FRA,Population density (people per sq. km of land area),EN.POP.DNST,1964,90.3076578896425
France,FRA,Population growth (annual %),SP.POP.GROW,1964,1.31442653430471
France,FRA,Population in largest city,EN.URB.LCTY,1964,7786535.0
France,FRA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,1964,23.8952152950295
France,FRA,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,1964,10685874.0
France,FRA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1964,21.609712861447505
France,FRA,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,1964,25.703680977792697
France,FRA,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,1964,62.35385896299599
France,FRA,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,1964,51.1348493581996
France,FRA,"Population, total",SP.POP.TOTL,1964,49449403.0
France,FRA,Real interest rate (%),FR.INR.RINR,1964,-0.381093306064191
France,FRA,Rural population,SP.RUR.TOTL,1964,16863235.0
France,FRA,Rural population (% of total population),SP.RUR.TOTL.ZS,1964,34.102
France,FRA,Rural population growth (annual %),SP.RUR.TOTL.ZG,1964,-2.13260324979305
France,FRA,Surface area (sq. km),AG.SRF.TOTL.K2,1964,549086.0
France,FRA,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,1964,81.71689
France,FRA,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,1964,66.17718
France,FRA,Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,1964,4639677941.63978
France,FRA,Textiles and clothing (% of value added in manufacturing),NV.MNF.TXTL.ZS.UN,1964,12.442464739298902
France,FRA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,1964,5736854799.27429
France,FRA,Total reserves minus gold (current US$),FI.RES.XGLD.CD,1964,1995169999.38083
France,FRA,Trade (% of GDP),NE.TRD.GNFS.ZS,1964,25.6863055867558
France,FRA,"Trademark applications, direct nonresident",IP.TMK.NRES,1964,2813.0
France,FRA,"Trademark applications, direct resident",IP.TMK.RESD,1964,18230.0
France,FRA,"Trademark applications, total",IP.TMK.TOTL,1964,21043.0
France,FRA,Urban population,SP.URB.TOTL,1964,32586168.0
France,FRA,Urban population (% of total),SP.URB.TOTL.IN.ZS,1964,65.898
France,FRA,Urban population growth (annual %),SP.URB.GROW,1964,3.1460258125759
France,FRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,1965,36.5278
France,FRA,Age dependency ratio (% of working-age population),SP.POP.DPND,1965,60.0472580505264
France,FRA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,1965,19.2954663811415
France,FRA,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,1965,40.7517916693848
France,FRA,Agricultural land (% of land area),AG.LND.AGRI.ZS,1965,62.094797704751606
France,FRA,Agricultural land (sq. km),AG.LND.AGRI.K2,1965,340010.0
France,FRA,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,1965,996422.0
France,FRA,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,1965,530.124494573314
France,FRA,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1965,4.24304539303342
France,FRA,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1965,10.2901036191366
France,FRA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1965,8.94780847090163
France,FRA,"Agriculture, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,1965,3.48236056520254
France,FRA,"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,1965,16588065204.0736
France,FRA,"Agriculture, value added (constant LCU)",NV.AGR.TOTL.KN,1965,13473547600.0
France,FRA,"Agriculture, value added (current LCU)",NV.AGR.TOTL.CN,1965,5981000000.0
France,FRA,"Agriculture, value added (current US$)",NV.AGR.TOTL.CD,1965,7946589740.85657
France,FRA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,1965,4.09639501715514
France,FRA,Arable land (% of land area),AG.LND.ARBL.ZS,1965,34.3264556236143
France,FRA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,1965,0.375741342506465
France,FRA,Arable land (hectares),AG.LND.ARBL.HA,1965,18796000.0
France,FRA,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,1965,1247000000.0
France,FRA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1965,215000000.0
France,FRA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,1965,18.2
France,FRA,Cereal production (metric tons),AG.PRD.CREL.MT,1965,29130754.0
France,FRA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1965,3106.527
France,FRA,Changes in inventories (current LCU),NE.GDI.STKB.CN,1965,1152497664.0
France,FRA,Changes in inventories (current US$),NE.GDI.STKB.CD,1965,1531253321.03387
France,FRA,Chemicals (% of value added in manufacturing),NV.MNF.CHEM.ZS.UN,1965,7.16916314904014
France,FRA,CO2 emissions (kg per 2005 US$ of GDP),EN.ATM.CO2E.KD.GD,1965,0.5053555872507629
France,FRA,CO2 emissions (kt),EN.ATM.CO2E.KT,1965,351852.31700000004
France,FRA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1965,7.0337019553942515
France,FRA,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,1965,23.8111277827112
France,FRA,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,1965,2.8650040124647003
France,FRA,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1965,10080.583
France,FRA,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,1965,43.2970995612344
France,FRA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1965,152341.848
France,FRA,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,1965,35.6278898857825
France,FRA,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,1965,1.27384634228496
France,FRA,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,1965,25.8076369537924
France,FRA,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,1965,50.6675282175277
France,FRA,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,1965,178274.872
France,FRA,CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,1965,13.476436904798401
France,FRA,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1965,3.34750862847134
France,FRA,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,1965,0.0
France,FRA,Consumer price index (2010 = 100),FP.CPI.TOTL,1965,12.440617904911
France,FRA,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,1965,80.02
France,FRA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1965,11.1
France,FRA,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,1965,0.752649903297424
France,FRA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1965,1980.15847424866
France,FRA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1965,7.6348970014512085
France,FRA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,1965,40.3588458131514
France,FRA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,1965,44.1725249250834
